; CSV, generated by libsigrok4DSL 0.2.0 on Mon Dec 28 15:50:45 2020
; Channels (6/16)
; Sample rate: 10 MHz
; Sample count: 17.179832320 G Samples
Time(s), 0, 1, 2, 3, 4, 5
959.885033,1,0,0,0,0,0
959.9351506,0,0,0,0,0,0
959.9854366,1,0,0,0,0,0
960.035561,0,0,0,0,0,0
960.0856768,1,0,0,0,0,0
960.135794,0,0,0,0,0,0
960.1860548,1,0,0,0,0,0
960.2361469,0,0,0,0,0,0
960.2862495,1,0,0,0,0,0
960.3363644,0,0,0,0,0,0
960.3866274,1,0,0,0,0,0
960.4367372,0,0,0,0,0,0
960.4868551,1,0,0,0,0,0
960.5369775,0,0,0,0,0,0
960.5872484,1,0,0,0,0,0
960.6373507,0,0,0,0,0,0
960.6874426,1,0,0,0,0,0
960.7375456,0,0,0,0,0,0
960.7878009,1,0,0,0,0,0
960.8379068,0,0,0,0,0,0
960.8880153,1,0,0,0,0,0
960.9381215,0,0,0,0,0,0
960.9883774,1,0,0,0,0,0
961.038485,0,0,0,0,0,0
961.088607,1,0,0,0,0,0
961.1387165,0,0,0,0,0,0
961.1889842,1,0,0,0,0,0
961.2391223,0,0,0,0,0,0
961.2892483,1,0,0,0,0,0
961.3393741,0,0,0,0,0,0
961.3896531,1,0,0,0,0,0
961.4397723,0,0,0,0,0,0
961.4898778,1,0,0,0,0,0
961.5399831,0,0,0,0,0,0
961.5902459,1,0,0,0,0,0
961.640346,0,0,0,0,0,0
961.6904577,1,0,0,0,0,0
961.7405747,0,0,0,0,0,0
961.7908419,1,0,0,0,0,0
961.8409654,0,0,0,0,0,0
961.891076,1,0,0,0,0,0
961.9411889,0,0,0,0,0,0
961.9914439,1,0,0,0,0,0
962.0415375,0,0,0,0,0,0
962.0916518,1,0,0,0,0,0
962.14176,0,0,0,0,0,0
962.1920182,1,0,0,0,0,0
962.2421254,0,0,0,0,0,0
962.2922322,1,0,0,0,0,0
962.3423374,0,0,0,0,0,0
962.3925933,1,0,0,0,0,0
962.4426889,0,0,0,0,0,0
962.4927814,1,0,0,0,0,0
962.5428815,0,0,0,0,0,0
962.5931455,1,0,0,0,0,0
962.6432625,0,0,0,0,0,0
962.6933735,1,0,0,0,0,0
962.7434716,0,0,0,0,0,0
962.793726,1,0,0,0,0,0
962.8438229,0,0,0,0,0,0
962.8939414,1,0,0,0,0,0
962.9440578,0,0,0,0,0,0
962.9943197,1,0,0,0,0,0
963.0444214,0,0,0,0,0,0
963.0945261,1,0,0,0,0,0
963.1446316,0,0,0,0,0,0
963.1949053,1,0,0,0,0,0
963.2450249,0,0,0,0,0,0
963.2951423,1,0,0,0,0,0
963.3452605,0,0,0,0,0,0
963.3955474,1,0,0,0,0,0
963.4456661,0,0,0,0,0,0
963.4957809,1,0,0,0,0,0
963.5459018,0,0,0,0,0,0
963.5961769,1,0,0,0,0,0
963.6462855,0,0,0,0,0,0
963.6964042,1,0,0,0,0,0
963.746531,0,0,0,0,0,0
963.7967943,1,0,0,0,0,0
963.8468982,0,0,0,0,0,0
963.8969945,1,0,0,0,0,0
963.9470994,0,0,0,0,0,0
963.9973561,1,0,0,0,0,0
964.0474739,0,0,0,0,0,0
964.0975911,1,0,0,0,0,0
964.1477113,0,0,0,0,0,0
964.1979774,1,0,0,0,0,0
964.2480932,0,0,0,0,0,0
964.2982081,1,0,0,0,0,0
964.3483128,0,0,0,0,0,0
964.398565,1,0,0,0,0,0
964.4486775,0,0,0,0,0,0
964.4987933,1,0,0,0,0,0
964.5489254,0,0,0,0,0,0
964.5992028,1,0,0,0,0,0
964.6493358,0,0,0,0,0,0
964.6994569,1,0,0,0,0,0
964.7495759,0,0,0,0,0,0
964.799842,1,0,0,0,0,0
964.8499545,0,0,0,0,0,0
964.9000645,1,0,0,0,0,0
964.9501759,0,0,0,0,0,0
965.0004354,1,0,0,0,0,0
965.0505395,0,0,0,0,0,0
965.100649,1,0,0,0,0,0
965.1507558,0,0,0,0,0,0
965.2010118,1,0,0,0,0,0
965.2511222,0,0,0,0,0,0
965.3012334,1,0,0,0,0,0
965.351369,0,0,0,0,0,0
965.4016556,1,0,0,0,0,0
965.4517932,0,0,0,0,0,0
965.5019222,1,0,0,0,0,0
965.5520627,0,0,0,0,0,0
965.602336,1,0,0,0,0,0
965.6524615,0,0,0,0,0,0
965.7025972,1,0,0,0,0,0
965.7527163,0,0,0,0,0,0
965.8029889,1,0,0,0,0,0
965.8531053,0,0,0,0,0,0
965.9032256,1,0,0,0,0,0
965.9533457,0,0,0,0,0,0
966.0036111,1,0,0,0,0,0
966.0537277,0,0,0,0,0,0
966.1038438,1,0,0,0,0,0
966.1539657,0,0,0,0,0,0
966.2042337,1,0,0,0,0,0
966.2543355,0,0,0,0,0,0
966.3044474,1,0,0,0,0,0
966.354573,0,0,0,0,0,0
966.4048448,1,0,0,0,0,0
966.4549634,0,0,0,0,0,0
966.5050866,1,0,0,0,0,0
966.5552025,0,0,0,0,0,0
966.6054706,1,0,0,0,0,0
966.6555823,0,0,0,0,0,0
966.7056919,1,0,0,0,0,0
966.7558165,0,0,0,0,0,0
966.8060751,1,0,0,0,0,0
966.8561829,0,0,0,0,0,0
966.9062864,1,0,0,0,0,0
966.9564011,0,0,0,0,0,0
967.0066629,1,0,0,0,0,0
967.0567773,0,0,0,0,0,0
967.106894,1,0,0,0,0,0
967.1570172,0,0,0,0,0,0
967.2072968,1,0,0,0,0,0
967.2574197,0,0,0,0,0,0
967.3075444,1,0,0,0,0,0
967.3576519,0,0,0,0,0,0
967.4079178,1,0,0,0,0,0
967.4580399,0,0,0,0,0,0
967.5081702,1,0,0,0,0,0
967.558284,0,0,0,0,0,0
967.6085582,1,0,0,0,0,0
967.6586804,0,0,0,0,0,0
967.7088015,1,0,0,0,0,0
967.7589177,0,0,0,0,0,0
967.8091788,1,0,0,0,0,0
967.8592909,0,0,0,0,0,0
967.9093967,1,0,0,0,0,0
967.9595113,0,0,0,0,0,0
968.0097811,1,0,0,0,0,0
968.0599077,0,0,0,0,0,0
968.1100207,1,0,0,0,0,0
968.1601332,0,0,0,0,0,0
968.2103997,1,0,0,0,0,0
968.2605033,0,0,0,0,0,0
968.3106158,1,0,0,0,0,0
968.3607131,0,0,0,0,0,0
968.4109717,1,0,0,0,0,0
968.461078,0,0,0,0,0,0
968.5111872,1,0,0,0,0,0
968.5612985,0,0,0,0,0,0
968.6115711,1,0,0,0,0,0
968.6616914,0,0,0,0,0,0
968.7118113,1,0,0,0,0,0
968.7619316,0,0,0,0,0,0
968.8121999,1,0,0,0,0,0
968.8623085,0,0,0,0,0,0
968.9124276,1,0,0,0,0,0
968.9625464,0,0,0,0,0,0
969.0128258,1,0,0,0,0,0
969.0629449,0,0,0,0,0,0
969.1130755,1,0,0,0,0,0
969.1631902,0,0,0,0,0,0
969.2134483,1,0,0,0,0,0
969.2635625,0,0,0,0,0,0
969.3136837,1,0,0,0,0,0
969.3638064,0,0,0,0,0,0
969.414076,1,0,0,0,0,0
969.4641947,0,0,0,0,0,0
969.5143131,1,0,0,0,0,0
969.564432,0,0,0,0,0,0
969.6147035,1,0,0,0,0,0
969.6648243,0,0,0,0,0,0
969.7149471,1,0,0,0,0,0
969.7650759,0,0,0,0,0,0
969.8153613,1,0,0,0,0,0
969.8654903,0,0,0,0,0,0
969.9156103,1,0,0,0,0,0
969.965737,0,0,0,0,0,0
970.0160178,1,0,0,0,0,0
970.0661307,0,0,0,0,0,0
970.1162641,1,0,0,0,0,0
970.1663938,0,0,0,0,0,0
970.2166835,1,0,0,0,0,0
970.2668105,0,0,0,0,0,0
970.316946,1,0,0,0,0,0
970.3670711,0,0,0,0,0,0
970.4173483,1,0,0,0,0,0
970.4674611,0,0,0,0,0,0
970.517576,1,0,0,0,0,0
970.5676929,0,0,0,0,0,0
970.6179518,1,0,0,0,0,0
970.6680799,0,0,0,0,0,0
970.7182139,1,0,0,0,0,0
970.7683438,0,0,0,0,0,0
970.8186161,1,0,0,0,0,0
970.8687194,0,0,0,0,0,0
970.9188286,1,0,0,0,0,0
970.9689408,0,0,0,0,0,0
971.019205,1,0,0,0,0,0
971.0693106,0,0,0,0,0,0
971.1194173,1,0,0,0,0,0
971.169532,0,0,0,0,0,0
971.2198046,1,0,0,0,0,0
971.269923,0,0,0,0,0,0
971.3200312,1,0,0,0,0,0
971.370139,0,0,0,0,0,0
971.4203928,1,0,0,0,0,0
971.4705027,0,0,0,0,0,0
971.5206343,1,0,0,0,0,0
971.5707538,0,0,0,0,0,0
971.6210328,1,0,0,0,0,0
971.6711627,0,0,0,0,0,0
971.7212876,1,0,0,0,0,0
971.7714177,0,0,0,0,0,0
971.8216883,1,0,0,0,0,0
971.8718223,0,0,0,0,0,0
971.9219499,1,0,0,0,0,0
971.9720628,0,0,0,0,0,0
972.0223353,1,0,0,0,0,0
972.0724593,0,0,0,0,0,0
972.1225814,1,0,0,0,0,0
972.1726829,0,0,0,0,0,0
972.2229446,1,0,0,0,0,0
972.2730621,0,0,0,0,0,0
972.3231599,1,0,0,0,0,0
972.3732597,0,0,0,0,0,0
972.4235199,1,0,0,0,0,0
972.4736281,0,0,0,0,0,0
972.5237398,1,0,0,0,0,0
972.573847,0,0,0,0,0,0
972.6240908,1,0,0,0,0,0
972.6741947,0,0,0,0,0,0
972.7242792,1,0,0,0,0,0
972.7743604,0,0,0,0,0,0
972.8246239,1,0,0,0,0,0
972.8747457,0,0,0,0,0,0
972.9248586,1,0,0,0,0,0
972.9749616,0,0,0,0,0,0
973.0252182,1,0,0,0,0,0
973.0753232,0,0,0,0,0,0
973.1254511,1,0,0,0,0,0
973.1755738,0,0,0,0,0,0
973.2258531,1,0,0,0,0,0
973.2759722,0,0,0,0,0,0
973.3260935,1,0,0,0,0,0
973.3762239,0,0,0,0,0,0
973.4265145,1,0,0,0,0,0
973.476639,0,0,0,0,0,0
973.5267728,1,0,0,0,0,0
973.5769057,0,0,0,0,0,0
973.6271811,1,0,0,0,0,0
973.677299,0,0,0,0,0,0
973.7274043,1,0,0,0,0,0
973.7775228,0,0,0,0,0,0
973.8278024,1,0,0,0,0,0
973.8779229,0,0,0,0,0,0
973.9280388,1,0,0,0,0,0
973.9781551,0,0,0,0,0,0
974.0284163,1,0,0,0,0,0
974.0785317,0,0,0,0,0,0
974.1286364,1,0,0,0,0,0
974.1787442,0,0,0,0,0,0
974.2290175,1,0,0,0,0,0
974.2791373,0,0,0,0,0,0
974.3292446,1,0,0,0,0,0
974.3793606,0,0,0,0,0,0
974.4296426,1,0,0,0,0,0
974.4797636,0,0,0,0,0,0
974.5298988,1,0,0,0,0,0
974.5800285,0,0,0,0,0,0
974.630304,1,0,0,0,0,0
974.6804361,0,0,0,0,0,0
974.7305657,1,0,0,0,0,0
974.7806902,0,0,0,0,0,0
974.8309616,1,0,0,0,0,0
974.8810803,0,0,0,0,0,0
974.9312081,1,0,0,0,0,0
974.9813353,0,0,0,0,0,0
975.0316172,1,0,0,0,0,0
975.0817411,0,0,0,0,0,0
975.1318677,1,0,0,0,0,0
975.1819896,0,0,0,0,0,0
975.2322745,1,0,0,0,0,0
975.2824027,0,0,0,0,0,0
975.3325296,1,0,0,0,0,0
975.3826485,0,0,0,0,0,0
975.4329137,1,0,0,0,0,0
975.4830411,0,0,0,0,0,0
975.5331632,1,0,0,0,0,0
975.5832802,0,0,0,0,0,0
975.6335515,1,0,0,0,0,0
975.6836761,0,0,0,0,0,0
975.733803,1,0,0,0,0,0
975.7839195,0,0,0,0,0,0
975.8341941,1,0,0,0,0,0
975.8843062,0,0,0,0,0,0
975.9344186,1,0,0,0,0,0
975.984537,0,0,0,0,0,0
976.0348022,1,0,0,0,0,0
976.0849155,0,0,0,0,0,0
976.1350311,1,0,0,0,0,0
976.1851421,0,0,0,0,0,0
976.2354145,1,0,0,0,0,0
976.2855511,0,0,0,0,0,0
976.335672,1,0,0,0,0,0
976.3857851,0,0,0,0,0,0
976.4360505,1,0,0,0,0,0
976.4861569,0,0,0,0,0,0
976.5362696,1,0,0,0,0,0
976.5863799,0,0,0,0,0,0
976.636639,1,0,0,0,0,0
976.6867507,0,0,0,0,0,0
976.7368543,1,0,0,0,0,0
976.7869566,0,0,0,0,0,0
976.8372055,1,0,0,0,0,0
976.8873236,0,0,0,0,0,0
976.9374438,1,0,0,0,0,0
976.987556,0,0,0,0,0,0
977.0378234,1,0,0,0,0,0
977.0879373,0,0,0,0,0,0
977.1380555,1,0,0,0,0,0
977.1881873,0,0,0,0,0,0
977.2384586,1,0,0,0,0,0
977.2885756,0,0,0,0,0,0
977.338712,1,0,0,0,0,0
977.3888471,0,0,0,0,0,0
977.4391352,1,0,0,0,0,0
977.4892715,0,0,0,0,0,0
977.5393868,1,0,0,0,0,0
977.5895031,0,0,0,0,0,0
977.6397864,1,0,0,0,0,0
977.6899089,0,0,0,0,0,0
977.740022,1,0,0,0,0,0
977.7901448,0,0,0,0,0,0
977.8404087,1,0,0,0,0,0
977.8905109,0,0,0,0,0,0
977.9406328,1,0,0,0,0,0
977.9907404,0,0,0,0,0,0
978.0409995,1,0,0,0,0,0
978.091112,0,0,0,0,0,0
978.1412253,1,0,0,0,0,0
978.1913368,0,0,0,0,0,0
978.2416127,1,0,0,0,0,0
978.291735,0,0,0,0,0,0
978.3418565,1,0,0,0,0,0
978.3919736,0,0,0,0,0,0
978.4422524,1,0,0,0,0,0
978.4923851,0,0,0,0,0,0
978.5425103,1,0,0,0,0,0
978.592623,0,0,0,0,0,0
978.6428828,1,0,0,0,0,0
978.6930001,0,0,0,0,0,0
978.7431108,1,0,0,0,0,0
978.7932125,0,0,0,0,0,0
978.8434728,1,0,0,0,0,0
978.8935842,0,0,0,0,0,0
978.943703,1,0,0,0,0,0
978.9938257,0,0,0,0,0,0
979.044095,1,0,0,0,0,0
979.0942073,0,0,0,0,0,0
979.1443253,1,0,0,0,0,0
979.1944455,0,0,0,0,0,0
979.2447107,1,0,0,0,0,0
979.2948154,0,0,0,0,0,0
979.3449215,1,0,0,0,0,0
979.3950346,0,0,0,0,0,0
979.445298,1,0,0,0,0,0
979.4954188,0,0,0,0,0,0
979.5455386,1,0,0,0,0,0
979.5956559,0,0,0,0,0,0
979.6459264,1,0,0,0,0,0
979.6960344,0,0,0,0,0,0
979.7461386,1,0,0,0,0,0
979.7962573,0,0,0,0,0,0
979.8465296,1,0,0,0,0,0
979.8966372,0,0,0,0,0,0
979.9467586,1,0,0,0,0,0
979.9968837,0,0,0,0,0,0
980.0471519,1,0,0,0,0,0
980.0972577,0,0,0,0,0,0
980.1473699,1,0,0,0,0,0
980.1974843,0,0,0,0,0,0
980.2477495,1,0,0,0,0,0
980.2978701,0,0,0,0,0,0
980.347985,1,0,0,0,0,0
980.3980859,0,0,0,0,0,0
980.4483516,1,0,0,0,0,0
980.4984642,0,0,0,0,0,0
980.5485814,1,0,0,0,0,0
980.5986977,0,0,0,0,0,0
980.6489716,1,0,0,0,0,0
980.6990768,0,0,0,0,0,0
980.7491938,1,0,0,0,0,0
980.7993145,0,0,0,0,0,0
980.8495814,1,0,0,0,0,0
980.8996972,0,0,0,0,0,0
980.9498117,1,0,0,0,0,0
980.9999221,0,0,0,0,0,0
981.0501734,1,0,0,0,0,0
981.1002741,0,0,0,0,0,0
981.1503733,1,0,0,0,0,0
981.2004919,0,0,0,0,0,0
981.2507552,1,0,0,0,0,0
981.3008782,0,0,0,0,0,0
981.3509967,1,0,0,0,0,0
981.4011205,0,0,0,0,0,0
981.4513932,1,0,0,0,0,0
981.5015051,0,0,0,0,0,0
981.5516276,1,0,0,0,0,0
981.6017541,0,0,0,0,0,0
981.6520291,1,0,0,0,0,0
981.7021523,0,0,0,0,0,0
981.7522662,1,0,0,0,0,0
981.8023909,0,0,0,0,0,0
981.852658,1,0,0,0,0,0
981.9027703,0,0,0,0,0,0
981.9528806,1,0,0,0,0,0
982.0030024,0,0,0,0,0,0
982.0532691,1,0,0,0,0,0
982.1033967,0,0,0,0,0,0
982.1535198,1,0,0,0,0,0
982.2036486,0,0,0,0,0,0
982.2539326,1,0,0,0,0,0
982.3040561,0,0,0,0,0,0
982.3541697,1,0,0,0,0,0
982.4042879,0,0,0,0,0,0
982.4545637,1,0,0,0,0,0
982.5046784,0,0,0,0,0,0
982.5548019,1,0,0,0,0,0
982.6049293,0,0,0,0,0,0
982.6552027,1,0,0,0,0,0
982.7053152,0,0,0,0,0,0
982.7554463,1,0,0,0,0,0
982.8055697,0,0,0,0,0,0
982.8558524,1,0,0,0,0,0
982.9059824,0,0,0,0,0,0
982.9561227,1,0,0,0,0,0
983.0062547,0,0,0,0,0,0
983.0565349,1,0,0,0,0,0
983.1066582,0,0,0,0,0,0
983.1567731,1,0,0,0,0,0
983.2068789,0,0,0,0,0,0
983.2571491,1,0,0,0,0,0
983.3072646,0,0,0,0,0,0
983.3573863,1,0,0,0,0,0
983.4074956,0,0,0,0,0,0
983.4577706,1,0,0,0,0,0
983.5078828,0,0,0,0,0,0
983.5579871,1,0,0,0,0,0
983.6081005,0,0,0,0,0,0
983.6583734,1,0,0,0,0,0
983.7084905,0,0,0,0,0,0
983.7586048,1,0,0,0,0,0
983.8087123,0,0,0,0,0,0
983.8589852,1,0,0,0,0,0
983.9091044,0,0,0,0,0,0
983.9592304,1,0,0,0,0,0
984.0093599,0,0,0,0,0,0
984.0596227,1,0,0,0,0,0
984.1097394,0,0,0,0,0,0
984.159846,1,0,0,0,0,0
984.2099509,0,0,0,0,0,0
984.26021,1,0,0,0,0,0
984.3103164,0,0,0,0,0,0
984.3604289,1,0,0,0,0,0
984.4105525,0,0,0,0,0,0
984.4608285,1,0,0,0,0,0
984.5109572,0,0,0,0,0,0
984.561073,1,0,0,0,0,0
984.6111928,0,0,0,0,0,0
984.6614595,1,0,0,0,0,0
984.7115849,0,0,0,0,0,0
984.761704,1,0,0,0,0,0
984.8118218,0,0,0,0,0,0
984.8620846,1,0,0,0,0,0
984.9122014,0,0,0,0,0,0
984.9623268,1,0,0,0,0,0
985.012444,0,0,0,0,0,0
985.0627186,1,0,0,0,0,0
985.1128418,0,0,0,0,0,0
985.1629687,1,0,0,0,0,0
985.21308,0,0,0,0,0,0
985.2633493,1,0,0,0,0,0
985.3134704,0,0,0,0,0,0
985.3635904,1,0,0,0,0,0
985.4136985,0,0,0,0,0,0
985.4639671,1,0,0,0,0,0
985.5140861,0,0,0,0,0,0
985.5642081,1,0,0,0,0,0
985.614324,0,0,0,0,0,0
985.6645955,1,0,0,0,0,0
985.7147008,0,0,0,0,0,0
985.7648084,1,0,0,0,0,0
985.8149092,0,0,0,0,0,0
985.8651708,1,0,0,0,0,0
985.9152784,0,0,0,0,0,0
985.9653893,1,0,0,0,0,0
986.0154987,0,0,0,0,0,0
986.0657633,1,0,0,0,0,0
986.1158721,0,0,0,0,0,0
986.1659892,1,0,0,0,0,0
986.2161044,0,0,0,0,0,0
986.2663738,1,0,0,0,0,0
986.3164895,0,0,0,0,0,0
986.366607,1,0,0,0,0,0
986.4167267,0,0,0,0,0,0
986.4670032,1,0,0,0,0,0
986.5171247,0,0,0,0,0,0
986.5672464,1,0,0,0,0,0
986.617366,0,0,0,0,0,0
986.6676364,1,0,0,0,0,0
986.7177666,0,0,0,0,0,0
986.767887,1,0,0,0,0,0
986.8180107,0,0,0,0,0,0
986.8682942,1,0,0,0,0,0
986.9184074,0,0,0,0,0,0
986.9685212,1,0,0,0,0,0
987.01864,0,0,0,0,0,0
987.0689149,1,0,0,0,0,0
987.1190391,0,0,0,0,0,0
987.1691637,1,0,0,0,0,0
987.2192897,0,0,0,0,0,0
987.2695756,1,0,0,0,0,0
987.3197077,0,0,0,0,0,0
987.3698286,1,0,0,0,0,0
987.4199492,0,0,0,0,0,0
987.4702243,1,0,0,0,0,0
987.5203282,0,0,0,0,0,0
987.5704501,1,0,0,0,0,0
987.6205837,0,0,0,0,0,0
987.6708739,1,0,0,0,0,0
987.7210051,0,0,0,0,0,0
987.771136,1,0,0,0,0,0
987.8212434,0,0,0,0,0,0
987.8715054,1,0,0,0,0,0
987.9216144,0,0,0,0,0,0
987.9717277,1,0,0,0,0,0
988.021854,0,0,0,0,0,0
988.0721158,1,0,0,0,0,0
988.1222301,0,0,0,0,0,0
988.1723565,1,0,0,0,0,0
988.2224824,0,0,0,0,0,0
988.2727489,1,0,0,0,0,0
988.3228757,0,0,0,0,0,0
988.37299,1,0,0,0,0,0
988.423106,0,0,0,0,0,0
988.4733834,1,0,0,0,0,0
988.5235082,0,0,0,0,0,0
988.573633,1,0,0,0,0,0
988.6237568,0,0,0,0,0,0
988.6740174,1,0,0,0,0,0
988.7241266,0,0,0,0,0,0
988.7742423,1,0,0,0,0,0
988.8243704,0,0,0,0,0,0
988.8746424,1,0,0,0,0,0
988.9247596,0,0,0,0,0,0
988.9748709,1,0,0,0,0,0
989.0249871,0,0,0,0,0,0
989.0752657,1,0,0,0,0,0
989.1253985,0,0,0,0,0,0
989.1755432,1,0,0,0,0,0
989.2256671,0,0,0,0,0,0
989.2759421,1,0,0,0,0,0
989.3260691,0,0,0,0,0,0
989.3761945,1,0,0,0,0,0
989.4263228,0,0,0,0,0,0
989.4765926,1,0,0,0,0,0
989.5267159,0,0,0,0,0,0
989.5768318,1,0,0,0,0,0
989.6269449,0,0,0,0,0,0
989.6772295,1,0,0,0,0,0
989.7273576,0,0,0,0,0,0
989.7774915,1,0,0,0,0,0
989.8276198,0,0,0,0,0,0
989.8779044,1,0,0,0,0,0
989.9280369,0,0,0,0,0,0
989.9781783,1,0,0,0,0,0
990.0283127,0,0,0,0,0,0
990.0786101,1,0,0,0,0,0
990.1287506,0,0,0,0,0,0
990.1788792,1,0,0,0,0,0
990.2290051,0,0,0,0,0,0
990.2792811,1,0,0,0,0,0
990.3294124,0,0,0,0,0,0
990.3795379,1,0,0,0,0,0
990.4296606,0,0,0,0,0,0
990.4799398,1,0,0,0,0,0
990.5300595,0,0,0,0,0,0
990.5801751,1,0,0,0,0,0
990.6303003,0,0,0,0,0,0
990.6805903,1,0,0,0,0,0
990.7307302,0,0,0,0,0,0
990.7808589,1,0,0,0,0,0
990.8309801,0,0,0,0,0,0
990.8812506,1,0,0,0,0,0
990.9313665,0,0,0,0,0,0
990.9814741,1,0,0,0,0,0
991.0315874,0,0,0,0,0,0
991.0818501,1,0,0,0,0,0
991.1319581,0,0,0,0,0,0
991.1820735,1,0,0,0,0,0
991.2321906,0,0,0,0,0,0
991.28246,1,0,0,0,0,0
991.3325688,0,0,0,0,0,0
991.3826857,1,0,0,0,0,0
991.4327999,0,0,0,0,0,0
991.4830782,1,0,0,0,0,0
991.5332038,0,0,0,0,0,0
991.5833472,1,0,0,0,0,0
991.6334805,0,0,0,0,0,0
991.6837713,1,0,0,0,0,0
991.7339139,0,0,0,0,0,0
991.7840456,1,0,0,0,0,0
991.8341652,0,0,0,0,0,0
991.884445,1,0,0,0,0,0
991.9345812,0,0,0,0,0,0
991.9847145,1,0,0,0,0,0
992.0348392,0,0,0,0,0,0
992.0851167,1,0,0,0,0,0
992.1352329,0,0,0,0,0,0
992.1853525,1,0,0,0,0,0
992.2354782,0,0,0,0,0,0
992.2857616,1,0,0,0,0,0
992.335877,0,0,0,0,0,0
992.385992,1,0,0,0,0,0
992.4361173,0,0,0,0,0,0
992.4863904,1,0,0,0,0,0
992.5365051,0,0,0,0,0,0
992.5866223,1,0,0,0,0,0
992.6367425,0,0,0,0,0,0
992.6870163,1,0,0,0,0,0
992.7371334,0,0,0,0,0,0
992.7872611,1,0,0,0,0,0
992.8373742,0,0,0,0,0,0
992.8876499,1,0,0,0,0,0
992.9377756,0,0,0,0,0,0
992.9879147,1,0,0,0,0,0
993.0380497,0,0,0,0,0,0
993.0883297,1,0,0,0,0,0
993.1384734,0,0,0,0,0,0
993.1886013,1,0,0,0,0,0
993.2387198,0,0,0,0,0,0
993.2889969,1,0,0,0,0,0
993.3391259,0,0,0,0,0,0
993.3892412,1,0,0,0,0,0
993.4393639,0,0,0,0,0,0
993.4896383,1,0,0,0,0,0
993.5397629,0,0,0,0,0,0
993.5898874,1,0,0,0,0,0
993.6400228,0,0,0,0,0,0
993.6903082,1,0,0,0,0,0
993.7404421,0,0,0,0,0,0
993.7905755,1,0,0,0,0,0
993.840708,0,0,0,0,0,0
993.8909956,1,0,0,0,0,0
993.9411217,0,0,0,0,0,0
993.9912444,1,0,0,0,0,0
994.0413704,0,0,0,0,0,0
994.0916391,1,0,0,0,0,0
994.1417671,0,0,0,0,0,0
994.1918918,1,0,0,0,0,0
994.2420113,0,0,0,0,0,0
994.2922873,1,0,0,0,0,0
994.3424162,0,0,0,0,0,0
994.3925485,1,0,0,0,0,0
994.4426825,0,0,0,0,0,0
994.4929668,1,0,0,0,0,0
994.5430846,0,0,0,0,0,0
994.593209,1,0,0,0,0,0
994.6433329,0,0,0,0,0,0
994.693608,1,0,0,0,0,0
994.74373,0,0,0,0,0,0
994.7938553,1,0,0,0,0,0
994.8439779,0,0,0,0,0,0
994.8942337,1,0,0,0,0,0
994.9443497,0,0,0,0,0,0
994.9944698,1,0,0,0,0,0
995.0445837,0,0,0,0,0,0
995.0948507,1,0,0,0,0,0
995.1449615,0,0,0,0,0,0
995.1950701,1,0,0,0,0,0
995.2451891,0,0,0,0,0,0
995.295467,1,0,0,0,0,0
995.3455933,0,0,0,0,0,0
995.3957218,1,0,0,0,0,0
995.4458535,0,0,0,0,0,0
995.4961271,1,0,0,0,0,0
995.5462551,0,0,0,0,0,0
995.5963887,1,0,0,0,0,0
995.6465201,0,0,0,0,0,0
995.696808,1,0,0,0,0,0
995.7469483,0,0,0,0,0,0
995.7970641,1,0,0,0,0,0
995.8471875,0,0,0,0,0,0
995.8974552,1,0,0,0,0,0
995.9475733,0,0,0,0,0,0
995.9976866,1,0,0,0,0,0
996.0477971,0,0,0,0,0,0
996.0980499,1,0,0,0,0,0
996.1481401,0,0,0,0,0,0
996.1982367,1,0,0,0,0,0
996.2483478,0,0,0,0,0,0
996.2986103,1,0,0,0,0,0
996.3487293,0,0,0,0,0,0
996.3988443,1,0,0,0,0,0
996.4489483,0,0,0,0,0,0
996.4992055,1,0,0,0,0,0
996.5493247,0,0,0,0,0,0
996.5994415,1,0,0,0,0,0
996.6495665,0,0,0,0,0,0
996.6998545,1,0,0,0,0,0
996.7499803,0,0,0,0,0,0
996.8001015,1,0,0,0,0,0
996.8502148,0,0,0,0,0,0
996.9004852,1,0,0,0,0,0
996.9505902,0,0,0,0,0,0
997.000687,1,0,0,0,0,0
997.0507879,0,0,0,0,0,0
997.1010496,1,0,0,0,0,0
997.1511637,0,0,0,0,0,0
997.2012692,1,0,0,0,0,0
997.2513752,0,0,0,0,0,0
997.3016329,1,0,0,0,0,0
997.3517357,0,0,0,0,0,0
997.4018443,1,0,0,0,0,0
997.4519587,0,0,0,0,0,0
997.5022221,1,0,0,0,0,0
997.5523412,0,0,0,0,0,0
997.6024571,1,0,0,0,0,0
997.6525682,0,0,0,0,0,0
997.7028386,1,0,0,0,0,0
997.7529555,0,0,0,0,0,0
997.8030655,1,0,0,0,0,0
997.8531674,0,0,0,0,0,0
997.9034234,1,0,0,0,0,0
997.9535248,0,0,0,0,0,0
998.0036254,1,0,0,0,0,0
998.0537278,0,0,0,0,0,0
998.1039953,1,0,0,0,0,0
998.1541162,0,0,0,0,0,0
998.2042311,1,0,0,0,0,0
998.2543396,0,0,0,0,0,0
998.3045951,1,0,0,0,0,0
998.3547084,0,0,0,0,0,0
998.4048159,1,0,0,0,0,0
998.4549314,0,0,0,0,0,0
998.5052119,1,0,0,0,0,0
998.5553295,0,0,0,0,0,0
998.6054427,1,0,0,0,0,0
998.6555512,0,0,0,0,0,0
998.7058035,1,0,0,0,0,0
